Date;included;brand;packagetype;prijstype;KanaalType;Actie_Type;clusters;inflow;month
2022-01-31;0;NB;PLUS;PROMO;korting;winback;klein;52;1
2022-01-31;0;NB;PLUS;PROMO;korting;winback;middel;84;1
2022-01-31;0;NB;PLUS;PROMO;overig;open comm;groot;78;1
2022-01-31;0;NB;PLUS;PROMO;overig;open comm;klein;12;1
2022-01-31;0;NB;PLUS;PROMO;overig;open comm;middel;36;1
2022-01-31;0;NB;PLUS;PROMO;overig;project;groot;212;1
2022-01-31;0;NB;PLUS;PROMO;overig;project;klein;29;1
2022-01-31;0;NB;PLUS;PROMO;overig;project;middel;74;1
2022-01-31;0;NB;PLUS;PROMO;stunt;1week1euro;klein;10;1
2022-01-31;0;NB;PLUS;PROMO;stunt;1week1euro;middel;19;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;overig;groot;428;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;overig;klein;43;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;overig;middel;185;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;project;groot;2242;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;project;klein;214;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;project;middel;1450;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;tolpoort;groot;4149;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;tolpoort;klein;1334;1
2022-01-31;0;NB;PLUS;PROMO;tolpoort;tolpoort;middel;2449;1
2022-01-31;0;NB;PLUS;PROMO;vitrine;project;groot;3190;1
2022-01-31;0;NB;PLUS;PROMO;vitrine;project;klein;579;1
2022-01-31;0;NB;PLUS;PROMO;vitrine;project;middel;1087;1
2022-01-31;0;NB;PLUS;STUNT;korting;overig;klein;19;1
2022-01-31;0;NB;PLUS;STUNT;korting;overig;middel;129;1
2022-01-31;0;NB;PLUS;STUNT;tolpoort;tolpoort;groot;1258;1
2022-01-31;0;NB;PLUS;STUNT;tolpoort;tolpoort;klein;128;1
2022-01-31;0;NB;PLUS;STUNT;tolpoort;tolpoort;middel;572;1
2022-01-31;0;NB;ZADI;BASE;korting;klantendienst;groot;1819;1
2022-01-31;0;NB;ZADI;BASE;korting;klantendienst;klein;112;1
2022-01-31;0;NB;ZADI;BASE;korting;klantendienst;middel;1051;1
2022-01-31;0;NB;ZADI;BASE;korting;project;groot;685;1
2022-01-31;0;NB;ZADI;BASE;korting;project;klein;41;1
2022-01-31;0;NB;ZADI;BASE;korting;project;middel;319;1
2022-01-31;0;NB;ZADI;BASE;tolpoort;tolpoort;groot;42;1
2022-01-31;0;NB;ZADI;BASE;tolpoort;tolpoort;klein;12;1
2022-01-31;0;NB;ZADI;BASE;tolpoort;tolpoort;middel;32;1
2022-01-31;0;NB;ZADI;BASE;vitrine;overig;groot;15;1
2022-01-31;0;NB;ZADI;BASE;vitrine;project;groot;470;1
2022-01-31;0;NB;ZADI;BASE;vitrine;project;klein;60;1
2022-01-31;0;NB;ZADI;BASE;vitrine;project;middel;212;1
2022-01-31;0;NB;ZADI;None;koppelverkoop;open comm;klein;12;1
2022-01-31;0;NB;ZADI;PROMO;geschenk;geschenkactie;groot;256;1
2022-01-31;0;NB;ZADI;PROMO;geschenk;geschenkactie;klein;31;1
2022-01-31;0;NB;ZADI;PROMO;geschenk;geschenkactie;middel;84;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;Gratis maanden;groot;246;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;Gratis maanden;klein;49;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;Gratis maanden;middel;135;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;content;klein;23;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;mailing;groot;87;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;mailing;klein;17;1
2022-01-31;0;NB;ZADI;PROMO;gratis maanden;mailing;middel;44;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;1834;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;49;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;653;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;open comm;groot;1035;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;open comm;klein;104;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;open comm;middel;312;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;project;groot;111;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;project;klein;12;1
2022-01-31;0;NB;ZADI;PROMO;koppelverkoop;project;middel;24;1
2022-01-31;0;NB;ZADI;PROMO;korting;content;groot;642;1
2022-01-31;0;NB;ZADI;PROMO;korting;content;klein;105;1
2022-01-31;0;NB;ZADI;PROMO;korting;content;middel;289;1
2022-01-31;0;NB;ZADI;PROMO;korting;dm;groot;199;1
2022-01-31;0;NB;ZADI;PROMO;korting;dm;klein;36;1
2022-01-31;0;NB;ZADI;PROMO;korting;dm;middel;110;1
2022-01-31;0;NB;ZADI;PROMO;korting;klantendienst;groot;1799;1
2022-01-31;0;NB;ZADI;PROMO;korting;klantendienst;klein;88;1
2022-01-31;0;NB;ZADI;PROMO;korting;klantendienst;middel;658;1
2022-01-31;0;NB;ZADI;PROMO;korting;mailing;groot;150;1
2022-01-31;0;NB;ZADI;PROMO;korting;mailing;klein;27;1
2022-01-31;0;NB;ZADI;PROMO;korting;mailing;middel;77;1
2022-01-31;0;NB;ZADI;PROMO;korting;open comm;groot;579;1
2022-01-31;0;NB;ZADI;PROMO;korting;open comm;klein;27;1
2022-01-31;0;NB;ZADI;PROMO;korting;open comm;middel;228;1
2022-01-31;0;NB;ZADI;PROMO;korting;overig;groot;62;1
2022-01-31;0;NB;ZADI;PROMO;korting;overig;klein;21;1
2022-01-31;0;NB;ZADI;PROMO;korting;overig;middel;42;1
2022-01-31;0;NB;ZADI;PROMO;korting;project;groot;1195;1
2022-01-31;0;NB;ZADI;PROMO;korting;project;klein;106;1
2022-01-31;0;NB;ZADI;PROMO;korting;project;middel;604;1
2022-01-31;0;NB;ZADI;PROMO;korting;student;groot;72;1
2022-01-31;0;NB;ZADI;PROMO;korting;student;klein;16;1
2022-01-31;0;NB;ZADI;PROMO;korting;student;middel;39;1
2022-01-31;0;NB;ZADI;PROMO;korting;winback;groot;196;1
2022-01-31;0;NB;ZADI;PROMO;korting;winback;klein;43;1
2022-01-31;0;NB;ZADI;PROMO;korting;winback;middel;101;1
2022-01-31;0;NB;ZADI;PROMO;overig;mailing;klein;14;1
2022-01-31;0;NB;ZADI;PROMO;overig;mailing;middel;17;1
2022-01-31;0;NB;ZADI;PROMO;overig;open comm;groot;701;1
2022-01-31;0;NB;ZADI;PROMO;overig;open comm;klein;93;1
2022-01-31;0;NB;ZADI;PROMO;overig;open comm;middel;333;1
2022-01-31;0;NB;ZADI;PROMO;overig;overig;groot;580;1
2022-01-31;0;NB;ZADI;PROMO;overig;overig;klein;45;1
2022-01-31;0;NB;ZADI;PROMO;overig;overig;middel;263;1
2022-01-31;0;NB;ZADI;PROMO;overig;project;groot;581;1
2022-01-31;0;NB;ZADI;PROMO;overig;project;klein;45;1
2022-01-31;0;NB;ZADI;PROMO;overig;project;middel;193;1
2022-01-31;0;NB;ZADI;PROMO;overig;student;groot;76;1
2022-01-31;0;NB;ZADI;PROMO;overig;student;klein;24;1
2022-01-31;0;NB;ZADI;PROMO;overig;student;middel;49;1
2022-01-31;0;NB;ZADI;PROMO;stunt;1week1euro;groot;2056;1
2022-01-31;0;NB;ZADI;PROMO;stunt;1week1euro;klein;27;1
2022-01-31;0;NB;ZADI;PROMO;stunt;1week1euro;middel;285;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;overig;groot;122;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;overig;klein;24;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;overig;middel;57;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;project;groot;546;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;project;klein;47;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;project;middel;245;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;tolpoort;groot;1395;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;tolpoort;klein;39;1
2022-01-31;0;NB;ZADI;PROMO;tolpoort;tolpoort;middel;586;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;geschenkactie;groot;123;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;geschenkactie;klein;17;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;geschenkactie;middel;40;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;overig;klein;15;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;project;groot;1283;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;project;klein;99;1
2022-01-31;0;NB;ZADI;PROMO;vitrine;project;middel;460;1
2022-01-31;0;NB;ZADI;SPONSOR;gratis maanden;Gratis maanden;klein;3409;1
2022-01-31;0;NB;ZADI;SPONSOR;gratis maanden;project;klein;12;1
2022-01-31;0;NB;ZADI;SPONSOR;gratis maanden;project;middel;18;1
2022-01-31;0;NB;ZADI;SPONSOR;tolpoort;project;groot;4001;1
2022-01-31;0;NB;ZADI;SPONSOR;tolpoort;project;klein;585;1
2022-01-31;0;NB;ZADI;SPONSOR;tolpoort;project;middel;2472;1
2022-01-31;0;NB;ZADI;STUNT;korting;klantendienst;klein;29;1
2022-01-31;0;NB;ZADI;STUNT;korting;klantendienst;middel;58;1
2022-01-31;0;NB;ZADI;STUNT;korting;project;klein;26;1
2022-01-31;0;NB;ZADI;STUNT;stunt;1week1euro;groot;7518;1
2022-01-31;0;NB;ZADI;STUNT;stunt;1week1euro;klein;221;1
2022-01-31;0;NB;ZADI;STUNT;stunt;1week1euro;middel;2652;1
2022-01-31;0;NB;ZADI;STUNT;tolpoort;tolpoort;groot;470;1
2022-01-31;0;NB;ZADI;STUNT;tolpoort;tolpoort;klein;38;1
2022-01-31;0;NB;ZADI;STUNT;tolpoort;tolpoort;middel;178;1
2022-01-31;0;NB;ZADI;STUNT;vitrine;project;groot;232;1
2022-01-31;0;NB;ZADI;STUNT;vitrine;project;klein;62;1
2022-01-31;0;NB;ZADI;STUNT;vitrine;project;middel;141;1
2022-02-28;0;BVL;DIGI;BASE;korting;klantendienst;groot;315;2
2022-02-28;0;BVL;DIGI;BASE;korting;klantendienst;klein;39;2
2022-02-28;0;BVL;DIGI;BASE;korting;klantendienst;middel;126;2
2022-02-28;0;BVL;DIGI;BASE;overig;mailing;klein;12;2
2022-02-28;0;BVL;DIGI;BASE;overig;mailing;middel;24;2
2022-02-28;0;BVL;DIGI;BASE;tolpoort;project;klein;10;2
2022-02-28;0;BVL;DIGI;BASE;vitrine;project;groot;120;2
2022-02-28;0;BVL;DIGI;BASE;vitrine;project;klein;19;2
2022-02-28;0;BVL;DIGI;BASE;vitrine;project;middel;50;2
2022-02-28;0;BVL;DIGI;FREE;gratis maanden;Gratis maanden;klein;13;2
2022-02-28;0;BVL;DIGI;FREE;korting;klantendienst;groot;76;2
2022-02-28;0;BVL;DIGI;FREE;korting;klantendienst;klein;15;2
2022-02-28;0;BVL;DIGI;FREE;korting;klantendienst;middel;43;2
2022-02-28;0;BVL;DIGI;PROMO;koppelverkoop;koppelverkoop;groot;188;2
2022-02-28;0;BVL;DIGI;PROMO;koppelverkoop;koppelverkoop;klein;29;2
2022-02-28;0;BVL;DIGI;PROMO;koppelverkoop;koppelverkoop;middel;106;2
2022-02-28;0;BVL;DIGI;PROMO;koppelverkoop;open comm;groot;60;2
2022-02-28;0;BVL;DIGI;PROMO;koppelverkoop;open comm;klein;15;2
2022-02-28;0;BVL;DIGI;PROMO;koppelverkoop;open comm;middel;30;2
2022-02-28;0;BVL;DIGI;PROMO;korting;klantendienst;groot;150;2
2022-02-28;0;BVL;DIGI;PROMO;korting;klantendienst;klein;17;2
2022-02-28;0;BVL;DIGI;PROMO;korting;klantendienst;middel;78;2
2022-02-28;0;BVL;DIGI;PROMO;korting;mailing;groot;20;2
2022-02-28;0;BVL;DIGI;PROMO;korting;mailing;klein;10;2
2022-02-28;0;BVL;DIGI;PROMO;korting;mailing;middel;13;2
2022-02-28;0;BVL;DIGI;PROMO;korting;overig;groot;36;2
2022-02-28;0;BVL;DIGI;PROMO;korting;overig;klein;11;2
2022-02-28;0;BVL;DIGI;PROMO;korting;overig;middel;17;2
2022-02-28;0;BVL;DIGI;PROMO;korting;winback;groot;59;2
2022-02-28;0;BVL;DIGI;PROMO;korting;winback;klein;10;2
2022-02-28;0;BVL;DIGI;PROMO;korting;winback;middel;34;2
2022-02-28;0;BVL;DIGI;PROMO;overig;open comm;groot;25;2
2022-02-28;0;BVL;DIGI;PROMO;overig;open comm;klein;14;2
2022-02-28;0;BVL;DIGI;PROMO;overig;open comm;middel;15;2
2022-02-28;0;BVL;DIGI;PROMO;overig;overig;groot;3916;2
2022-02-28;0;BVL;DIGI;PROMO;overig;overig;klein;107;2
2022-02-28;0;BVL;DIGI;PROMO;overig;overig;middel;1733;2
2022-02-28;0;BVL;DIGI;PROMO;overig;project;groot;35;2
2022-02-28;0;BVL;DIGI;PROMO;overig;project;klein;14;2
2022-02-28;0;BVL;DIGI;PROMO;overig;project;middel;23;2
2022-02-28;0;BVL;DIGI;PROMO;tolpoort;mailing;klein;12;2
2022-02-28;0;BVL;DIGI;PROMO;tolpoort;project;groot;163;2
2022-02-28;0;BVL;DIGI;PROMO;tolpoort;project;klein;51;2
2022-02-28;0;BVL;DIGI;PROMO;tolpoort;project;middel;112;2
2022-02-28;0;BVL;DIGI;PROMO;vitrine;project;groot;159;2
2022-02-28;0;BVL;DIGI;PROMO;vitrine;project;klein;46;2
2022-02-28;0;BVL;DIGI;PROMO;vitrine;project;middel;90;2
2022-02-28;0;BVL;FRACTIONS;BASE;geschenk;geschenkactie;groot;136;2
2022-02-28;0;BVL;FRACTIONS;BASE;geschenk;geschenkactie;klein;12;2
2022-02-28;0;BVL;FRACTIONS;BASE;geschenk;geschenkactie;middel;21;2
2022-02-28;0;BVL;FRACTIONS;BASE;korting;klantendienst;groot;103;2
2022-02-28;0;BVL;FRACTIONS;BASE;korting;klantendienst;klein;31;2
2022-02-28;0;BVL;FRACTIONS;BASE;korting;klantendienst;middel;62;2
2022-02-28;0;BVL;FRACTIONS;BASE;korting;winback;klein;11;2
2022-02-28;0;BVL;FRACTIONS;BASE;vitrine;project;groot;29;2
2022-02-28;0;BVL;FRACTIONS;BASE;vitrine;project;klein;10;2
2022-02-28;0;BVL;FRACTIONS;BASE;vitrine;project;middel;18;2
2022-02-28;0;BVL;FRACTIONS;PROMO;geschenk;geschenkactie;groot;140;2
2022-02-28;0;BVL;FRACTIONS;PROMO;geschenk;geschenkactie;klein;47;2
2022-02-28;0;BVL;FRACTIONS;PROMO;geschenk;geschenkactie;middel;82;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;klantendienst;groot;36;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;klantendienst;klein;10;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;klantendienst;middel;20;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;overig;groot;31;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;overig;klein;10;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;overig;middel;13;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;winback;groot;38;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;winback;klein;14;2
2022-02-28;0;BVL;FRACTIONS;PROMO;korting;winback;middel;24;2
2022-02-28;0;BVL;FRACTIONS;PROMO;vitrine;project;groot;30;2
2022-02-28;0;BVL;FRACTIONS;PROMO;vitrine;project;klein;10;2
2022-02-28;0;BVL;FRACTIONS;PROMO;vitrine;project;middel;12;2
2022-02-28;0;BVL;FULL;BASE;geschenk;geschenkactie;groot;61;2
2022-02-28;0;BVL;FULL;BASE;geschenk;geschenkactie;klein;12;2
2022-02-28;0;BVL;FULL;BASE;geschenk;geschenkactie;middel;22;2
2022-02-28;0;BVL;FULL;BASE;korting;klantendienst;groot;1012;2
2022-02-28;0;BVL;FULL;BASE;korting;klantendienst;klein;239;2
2022-02-28;0;BVL;FULL;BASE;korting;klantendienst;middel;565;2
2022-02-28;0;BVL;FULL;BASE;korting;overig;groot;35;2
2022-02-28;0;BVL;FULL;BASE;korting;overig;klein;10;2
2022-02-28;0;BVL;FULL;BASE;korting;overig;middel;12;2
2022-02-28;0;BVL;FULL;BASE;overig;overig;groot;115;2
2022-02-28;0;BVL;FULL;BASE;overig;overig;klein;30;2
2022-02-28;0;BVL;FULL;BASE;overig;overig;middel;66;2
2022-02-28;0;BVL;FULL;BASE;vitrine;project;groot;294;2
2022-02-28;0;BVL;FULL;BASE;vitrine;project;klein;59;2
2022-02-28;0;BVL;FULL;BASE;vitrine;project;middel;171;2
2022-02-28;0;BVL;FULL;FREE;korting;klantendienst;groot;31;2
2022-02-28;0;BVL;FULL;FREE;korting;klantendienst;klein;13;2
2022-02-28;0;BVL;FULL;FREE;korting;klantendienst;middel;20;2
2022-02-28;0;BVL;FULL;PROMO;geschenk;geschenkactie;groot;542;2
2022-02-28;0;BVL;FULL;PROMO;geschenk;geschenkactie;klein;34;2
2022-02-28;0;BVL;FULL;PROMO;geschenk;geschenkactie;middel;232;2
2022-02-28;0;BVL;FULL;PROMO;gratis maanden;Gratis maanden;groot;103;2
2022-02-28;0;BVL;FULL;PROMO;gratis maanden;Gratis maanden;klein;16;2
2022-02-28;0;BVL;FULL;PROMO;gratis maanden;Gratis maanden;middel;42;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;koppelverkoop;groot;369;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;koppelverkoop;klein;30;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;koppelverkoop;middel;164;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;open comm;groot;233;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;open comm;klein;37;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;open comm;middel;111;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;project;klein;14;2
2022-02-28;0;BVL;FULL;PROMO;koppelverkoop;project;middel;37;2
2022-02-28;0;BVL;FULL;PROMO;korting;dm;groot;458;2
2022-02-28;0;BVL;FULL;PROMO;korting;dm;klein;86;2
2022-02-28;0;BVL;FULL;PROMO;korting;dm;middel;228;2
2022-02-28;0;BVL;FULL;PROMO;korting;klantendienst;groot;686;2
2022-02-28;0;BVL;FULL;PROMO;korting;klantendienst;klein;100;2
2022-02-28;0;BVL;FULL;PROMO;korting;klantendienst;middel;379;2
2022-02-28;0;BVL;FULL;PROMO;korting;mailing;groot;320;2
2022-02-28;0;BVL;FULL;PROMO;korting;mailing;klein;37;2
2022-02-28;0;BVL;FULL;PROMO;korting;mailing;middel;146;2
2022-02-28;0;BVL;FULL;PROMO;korting;open comm;groot;97;2
2022-02-28;0;BVL;FULL;PROMO;korting;open comm;klein;12;2
2022-02-28;0;BVL;FULL;PROMO;korting;open comm;middel;25;2
2022-02-28;0;BVL;FULL;PROMO;korting;overig;groot;172;2
2022-02-28;0;BVL;FULL;PROMO;korting;overig;klein;33;2
2022-02-28;0;BVL;FULL;PROMO;korting;overig;middel;67;2
2022-02-28;0;BVL;FULL;PROMO;korting;project;groot;558;2
2022-02-28;0;BVL;FULL;PROMO;korting;project;klein;65;2
2022-02-28;0;BVL;FULL;PROMO;korting;project;middel;223;2
2022-02-28;0;BVL;FULL;PROMO;korting;winback;groot;418;2
2022-02-28;0;BVL;FULL;PROMO;korting;winback;klein;91;2
2022-02-28;0;BVL;FULL;PROMO;korting;winback;middel;229;2
2022-02-28;0;BVL;FULL;PROMO;overig;mailing;groot;75;2
2022-02-28;0;BVL;FULL;PROMO;overig;mailing;klein;18;2
2022-02-28;0;BVL;FULL;PROMO;overig;mailing;middel;49;2
2022-02-28;0;BVL;FULL;PROMO;overig;open comm;groot;16;2
2022-02-28;0;BVL;FULL;PROMO;overig;open comm;klein;10;2
2022-02-28;0;BVL;FULL;PROMO;overig;open comm;middel;11;2
2022-02-28;0;BVL;FULL;PROMO;overig;overig;groot;294;2
2022-02-28;0;BVL;FULL;PROMO;overig;overig;klein;34;2
2022-02-28;0;BVL;FULL;PROMO;overig;overig;middel;144;2
2022-02-28;0;BVL;FULL;PROMO;overig;project;groot;57;2
2022-02-28;0;BVL;FULL;PROMO;overig;project;klein;20;2
2022-02-28;0;BVL;FULL;PROMO;overig;project;middel;34;2
2022-02-28;0;BVL;FULL;PROMO;tolpoort;overig;klein;11;2
2022-02-28;0;BVL;FULL;PROMO;tolpoort;project;groot;19;2
2022-02-28;0;BVL;FULL;PROMO;tolpoort;project;klein;11;2
2022-02-28;0;BVL;FULL;PROMO;tolpoort;project;middel;14;2
2022-02-28;0;BVL;FULL;PROMO;vitrine;geschenkactie;groot;77;2
2022-02-28;0;BVL;FULL;PROMO;vitrine;geschenkactie;klein;12;2
2022-02-28;0;BVL;FULL;PROMO;vitrine;geschenkactie;middel;25;2
2022-02-28;0;BVL;FULL;PROMO;vitrine;project;groot;1325;2
2022-02-28;0;BVL;FULL;PROMO;vitrine;project;klein;50;2
2022-02-28;0;BVL;FULL;PROMO;vitrine;project;middel;468;2
2022-02-28;0;BVL;FULL;SPONSOR;gratis maanden;Gratis maanden;groot;2015;2
2022-02-28;0;BVL;FULL;SPONSOR;gratis maanden;Gratis maanden;klein;134;2
2022-02-28;0;BVL;FULL;SPONSOR;gratis maanden;Gratis maanden;middel;1095;2
2022-02-28;0;BVL;PLUS;BASE;korting;klantendienst;groot;145;2
2022-02-28;0;BVL;PLUS;BASE;korting;klantendienst;klein;37;2
2022-02-28;0;BVL;PLUS;BASE;korting;klantendienst;middel;77;2
2022-02-28;0;BVL;PLUS;BASE;tolpoort;project;groot;63;2
2022-02-28;0;BVL;PLUS;BASE;tolpoort;project;klein;16;2
2022-02-28;0;BVL;PLUS;BASE;tolpoort;project;middel;30;2
2022-02-28;0;BVL;PLUS;BASE;vitrine;project;groot;185;2
2022-02-28;0;BVL;PLUS;BASE;vitrine;project;klein;36;2
2022-02-28;0;BVL;PLUS;BASE;vitrine;project;middel;106;2
2022-02-28;0;BVL;PLUS;FREE;gratis maanden;Gratis maanden;klein;345;2
2022-02-28;0;BVL;PLUS;FREE;gratis maanden;Gratis maanden;middel;554;2
2022-02-28;0;BVL;PLUS;FREE;vitrine;project;klein;33;2
2022-02-28;0;BVL;PLUS;PROMO;korting;klantendienst;groot;60;2
2022-02-28;0;BVL;PLUS;PROMO;korting;klantendienst;klein;10;2
2022-02-28;0;BVL;PLUS;PROMO;korting;klantendienst;middel;21;2
2022-02-28;0;BVL;PLUS;PROMO;korting;open comm;groot;84;2
2022-02-28;0;BVL;PLUS;PROMO;korting;open comm;klein;25;2
2022-02-28;0;BVL;PLUS;PROMO;korting;open comm;middel;50;2
2022-02-28;0;BVL;PLUS;PROMO;korting;project;groot;56;2
2022-02-28;0;BVL;PLUS;PROMO;korting;project;klein;13;2
2022-02-28;0;BVL;PLUS;PROMO;korting;project;middel;33;2
2022-02-28;0;BVL;PLUS;PROMO;overig;overig;groot;64;2
2022-02-28;0;BVL;PLUS;PROMO;overig;overig;klein;24;2
2022-02-28;0;BVL;PLUS;PROMO;overig;overig;middel;32;2
2022-02-28;0;BVL;PLUS;PROMO;overig;project;klein;11;2
2022-02-28;0;BVL;PLUS;PROMO;overig;project;middel;12;2
2022-02-28;0;BVL;PLUS;PROMO;stunt;1week1euro;klein;17;2
2022-02-28;0;BVL;PLUS;PROMO;tolpoort;project;groot;181;2
2022-02-28;0;BVL;PLUS;PROMO;tolpoort;project;klein;18;2
2022-02-28;0;BVL;PLUS;PROMO;tolpoort;project;middel;114;2
2022-02-28;0;BVL;PLUS;PROMO;tolpoort;tolpoort;groot;638;2
2022-02-28;0;BVL;PLUS;PROMO;tolpoort;tolpoort;klein;181;2
2022-02-28;0;BVL;PLUS;PROMO;tolpoort;tolpoort;middel;406;2
2022-02-28;0;BVL;PLUS;PROMO;vitrine;project;groot;495;2
2022-02-28;0;BVL;PLUS;PROMO;vitrine;project;klein;81;2
2022-02-28;0;BVL;PLUS;PROMO;vitrine;project;middel;235;2
2022-02-28;0;BVL;PLUS;STUNT;gratis maanden;Gratis maanden;klein;31;2
2022-02-28;0;BVL;PLUS;STUNT;tolpoort;tolpoort;groot;600;2
2022-02-28;0;BVL;PLUS;STUNT;tolpoort;tolpoort;klein;197;2
2022-02-28;0;BVL;PLUS;STUNT;tolpoort;tolpoort;middel;330;2
2022-02-28;0;BVL;ZADI;BASE;korting;klantendienst;groot;511;2
2022-02-28;0;BVL;ZADI;BASE;korting;klantendienst;klein;27;2
2022-02-28;0;BVL;ZADI;BASE;korting;klantendienst;middel;311;2
2022-02-28;0;BVL;ZADI;BASE;korting;overig;groot;150;2
2022-02-28;0;BVL;ZADI;BASE;korting;overig;klein;21;2
2022-02-28;0;BVL;ZADI;BASE;korting;overig;middel;109;2
2022-02-28;0;BVL;ZADI;BASE;vitrine;project;groot;227;2
2022-02-28;0;BVL;ZADI;BASE;vitrine;project;klein;30;2
2022-02-28;0;BVL;ZADI;BASE;vitrine;project;middel;81;2
2022-02-28;0;BVL;ZADI;FREE;korting;klantendienst;middel;12;2
2022-02-28;0;BVL;ZADI;PROMO;geschenk;geschenkactie;groot;93;2
2022-02-28;0;BVL;ZADI;PROMO;geschenk;geschenkactie;klein;21;2
2022-02-28;0;BVL;ZADI;PROMO;geschenk;geschenkactie;middel;54;2
2022-02-28;0;BVL;ZADI;PROMO;gratis maanden;Gratis maanden;klein;25;2
2022-02-28;0;BVL;ZADI;PROMO;gratis maanden;Gratis maanden;middel;450;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;koppelverkoop;groot;47;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;koppelverkoop;klein;16;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;koppelverkoop;middel;34;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;open comm;groot;68;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;open comm;klein;20;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;open comm;middel;39;2
2022-02-28;0;BVL;ZADI;PROMO;koppelverkoop;project;klein;26;2
2022-02-28;0;BVL;ZADI;PROMO;korting;dm;groot;180;2
2022-02-28;0;BVL;ZADI;PROMO;korting;dm;klein;24;2
2022-02-28;0;BVL;ZADI;PROMO;korting;dm;middel;100;2
2022-02-28;0;BVL;ZADI;PROMO;korting;klantendienst;groot;253;2
2022-02-28;0;BVL;ZADI;PROMO;korting;klantendienst;klein;26;2
2022-02-28;0;BVL;ZADI;PROMO;korting;klantendienst;middel;160;2
2022-02-28;0;BVL;ZADI;PROMO;korting;mailing;groot;76;2
2022-02-28;0;BVL;ZADI;PROMO;korting;mailing;klein;19;2
2022-02-28;0;BVL;ZADI;PROMO;korting;mailing;middel;42;2
2022-02-28;0;BVL;ZADI;PROMO;korting;open comm;groot;149;2
2022-02-28;0;BVL;ZADI;PROMO;korting;open comm;klein;32;2
2022-02-28;0;BVL;ZADI;PROMO;korting;open comm;middel;87;2
2022-02-28;0;BVL;ZADI;PROMO;korting;overig;groot;17;2
2022-02-28;0;BVL;ZADI;PROMO;korting;overig;klein;10;2
2022-02-28;0;BVL;ZADI;PROMO;korting;overig;middel;14;2
2022-02-28;0;BVL;ZADI;PROMO;korting;project;groot;186;2
